ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.25564,180.83,0.098172,0.018589,0.079583,0.000390,0.002755,0.015277
2.25584,180.85,0.098143,0.018545,0.079598,0.000389,0.002747,0.015243
2.25604,180.86,0.098114,0.018500,0.079613,0.000387,0.002739,0.015208
2.25624,180.88,0.098085,0.018456,0.079628,0.000386,0.002730,0.015174
2.25644,180.89,0.098056,0.018413,0.079644,0.000385,0.002722,0.015140
2.25664,180.91,0.098028,0.018369,0.079659,0.000384,0.002714,0.015105
2.25684,180.93,0.097999,0.018326,0.079674,0.000382,0.002706,0.015071
2.25704,180.94,0.097971,0.018282,0.079689,0.000381,0.002697,0.015037
2.25724,180.96,0.097943,0.018239,0.079704,0.000380,0.002689,0.015004
2.25744,180.97,0.097915,0.018196,0.079719,0.000378,0.002681,0.014970
2.25764,180.99,0.097888,0.018153,0.079734,0.000377,0.002673,0.014936
2.25784,181.01,0.097860,0.018110,0.079750,0.000376,0.002665,0.014903
2.25804,181.02,0.097833,0.018068,0.079765,0.000375,0.002657,0.014869
2.25824,181.04,0.097805,0.018025,0.079780,0.000373,0.002649,0.014836
2.25844,181.05,0.097778,0.017983,0.079795,0.000372,0.002641,0.014803
2.25864,181.07,0.097751,0.017941,0.079810,0.000371,0.002634,0.014770
2.25884,181.09,0.097725,0.017899,0.079826,0.000370,0.002626,0.014737
2.25904,181.10,0.097698,0.017857,0.079841,0.000368,0.002618,0.014704
2.25924,181.12,0.097672,0.017816,0.079856,0.000367,0.002610,0.014671
2.25944,181.13,0.097645,0.017774,0.079871,0.000366,0.002602,0.014639
2.25964,181.15,0.097619,0.017733,0.079886,0.000365,0.002595,0.014606
2.25984,181.17,0.097593,0.017692,0.079902,0.000363,0.002587,0.014574
2.26004,181.18,0.097567,0.017651,0.079917,0.000362,0.002579,0.014542
2.26024,181.20,0.097542,0.017610,0.079932,0.000361,0.002572,0.014510
2.26044,181.21,0.097516,0.017569,0.079947,0.000360,0.002564,0.014478
2.26064,181.23,0.097491,0.017528,0.079962,0.000359,0.002557,0.014446
2.26084,181.25,0.097465,0.017488,0.079978,0.000357,0.002549,0.014414
2.26104,181.26,0.097440,0.017448,0.079993,0.000356,0.002542,0.014382
2.26124,181.28,0.097415,0.017407,0.080008,0.000355,0.002534,0.014350
2.26144,181.29,0.097391,0.017367,0.080023,0.000354,0.002527,0.014319
2.26164,181.31,0.097366,0.017327,0.080039,0.000353,0.002520,0.014287
2.26184,181.33,0.097341,0.017288,0.080054,0.000352,0.002512,0.014256
2.26204,181.34,0.097317,0.017248,0.080069,0.000351,0.002505,0.014225
2.26224,181.36,0.097293,0.017209,0.080084,0.000349,0.002498,0.014194
2.26244,181.38,0.097269,0.017169,0.080100,0.000348,0.002491,0.014163
2.26264,181.39,0.097245,0.017130,0.080115,0.000347,0.002483,0.014132
2.26284,181.41,0.097221,0.017091,0.080130,0.000346,0.002476,0.014101
2.26304,181.42,0.097197,0.017052,0.080145,0.000345,0.002469,0.014070
2.26324,181.44,0.097174,0.017013,0.080161,0.000344,0.002462,0.014040
2.26344,181.46,0.097151,0.016975,0.080176,0.000343,0.002455,0.014009
2.26364,181.47,0.097127,0.016936,0.080191,0.000342,0.002448,0.013979
2.26384,181.49,0.097104,0.016898,0.080207,0.000340,0.002441,0.013948
2.26404,181.50,0.097081,0.016859,0.080222,0.000339,0.002434,0.013918
2.26424,181.52,0.097058,0.016821,0.080237,0.000338,0.002427,0.013888
2.26444,181.54,0.097036,0.016783,0.080252,0.000337,0.002420,0.013858
2.26464,181.55,0.097013,0.016745,0.080268,0.000336,0.002413,0.013828
2.26484,181.57,0.096991,0.016708,0.080283,0.000335,0.002406,0.013798
2.26504,181.58,0.096969,0.016670,0.080298,0.000334,0.002399,0.013768
2.26524,181.60,0.096946,0.016633,0.080314,0.000333,0.002393,0.013739
2.26544,181.62,0.096924,0.016595,0.080329,0.000332,0.002386,0.013709
2.26564,181.63,0.096902,0.016558,0.080344,0.000331,0.002379,0.013680
2.26584,181.65,0.096881,0.016521,0.080360,0.000330,0.002372,0.013650
2.26604,181.66,0.096859,0.016484,0.080375,0.000329,0.002366,0.013621
2.26624,181.68,0.096838,0.016447,0.080390,0.000328,0.002359,0.013592
2.26644,181.70,0.096816,0.016411,0.080406,0.000327,0.002352,0.013563
2.26664,181.71,0.096795,0.016374,0.080421,0.000326,0.002346,0.013534
2.26684,181.73,0.096774,0.016338,0.080436,0.000325,0.002339,0.013505
2.26704,181.74,0.096753,0.016301,0.080452,0.000324,0.002333,0.013476
2.26724,181.76,0.096732,0.016265,0.080467,0.000323,0.002326,0.013448
2.26744,181.78,0.096712,0.016229,0.080483,0.000322,0.002319,0.013419
2.26764,181.79,0.096691,0.016193,0.080498,0.000321,0.002313,0.013390
2.26784,181.81,0.096671,0.016157,0.080513,0.000320,0.002307,0.013362
2.26804,181.82,0.096650,0.016122,0.080529,0.000319,0.002300,0.013334
2.26824,181.84,0.096630,0.016086,0.080544,0.000318,0.002294,0.013305
2.26844,181.86,0.096610,0.016050,0.080559,0.000317,0.002287,0.013277
2.26864,181.87,0.096590,0.016015,0.080575,0.000316,0.002281,0.013249
2.26884,181.89,0.096570,0.015980,0.080590,0.000315,0.002275,0.013221
2.26904,181.90,0.096551,0.015945,0.080606,0.000314,0.002268,0.013193
2.26924,181.92,0.096531,0.015910,0.080621,0.000313,0.002262,0.013166
2.26944,181.94,0.096511,0.015875,0.080637,0.000312,0.002256,0.013138
2.26964,181.95,0.096492,0.015840,0.080652,0.000311,0.002250,0.013110
2.26984,181.97,0.096473,0.015806,0.080667,0.000310,0.002244,0.013083
2.27004,181.98,0.096454,0.015771,0.080683,0.000309,0.002237,0.013055
2.27024,182.00,0.096435,0.015737,0.080698,0.000308,0.002231,0.013028
2.27044,182.02,0.096416,0.015702,0.080714,0.000307,0.002225,0.013001
2.27064,182.03,0.096397,0.015668,0.080729,0.000306,0.002219,0.012973
2.27084,182.05,0.096379,0.015634,0.080745,0.000305,0.002213,0.012946
2.27104,182.06,0.096360,0.015600,0.080760,0.000304,0.002207,0.012919
2.27124,182.08,0.096342,0.015566,0.080775,0.000303,0.002201,0.012892
2.27144,182.10,0.096324,0.015533,0.080791,0.000302,0.002195,0.012865
2.27164,182.11,0.096305,0.015499,0.080806,0.000302,0.002189,0.012839
2.27184,182.13,0.096287,0.015466,0.080822,0.000301,0.002183,0.012812
2.27204,182.14,0.096270,0.015432,0.080837,0.000300,0.002177,0.012785
2.27224,182.16,0.096252,0.015399,0.080853,0.000299,0.002171,0.012759
2.27244,182.18,0.096234,0.015366,0.080868,0.000298,0.002165,0.012732
2.27264,182.19,0.096217,0.015333,0.080884,0.000297,0.002160,0.012706
2.27284,182.21,0.096199,0.015300,0.080899,0.000296,0.002154,0.012680
2.27304,182.22,0.096182,0.015267,0.080915,0.000295,0.002148,0.012653
2.27324,182.24,0.096165,0.015234,0.080930,0.000294,0.002142,0.012627
2.27344,182.26,0.096147,0.015202,0.080946,0.000293,0.002137,0.012601
2.27364,182.27,0.096130,0.015169,0.080961,0.000293,0.002131,0.012575
2.27384,182.29,0.096114,0.015137,0.080977,0.000292,0.002125,0.012549
2.27404,182.31,0.096097,0.015104,0.080992,0.000291,0.002119,0.012524
2.27424,182.32,0.096080,0.015072,0.081008,0.000290,0.002114,0.012498
2.27444,182.34,0.096064,0.015040,0.081023,0.000289,0.002108,0.012472
2.27464,182.35,0.096047,0.015008,0.081039,0.000288,0.002103,0.012447
2.27484,182.37,0.096031,0.014976,0.081054,0.000287,0.002097,0.012421
2.27504,182.39,0.096015,0.014945,0.081070,0.000287,0.002091,0.012396
2.27524,182.40,0.095998,0.014913,0.081085,0.000286,0.002086,0.012371
2.27544,182.42,0.095982,0.014881,0.081101,0.000285,0.002080,0.012345
2.27564,182.43,0.095966,0.014850,0.081117,0.000284,0.002075,0.012320
2.27584,182.45,0.095951,0.014819,0.081132,0.000283,0.002069,0.012295
2.27604,182.47,0.095935,0.014787,0.081148,0.000282,0.002064,0.012270
2.27624,182.48,0.095919,0.014756,0.081163,0.000282,0.002058,0.012245
2.27644,182.50,0.095904,0.014725,0.081179,0.000281,0.002053,0.012220
2.27664,182.51,0.095889,0.014694,0.081194,0.000280,0.002048,0.012195
2.27684,182.53,0.095873,0.014663,0.081210,0.000279,0.002042,0.012171
2.27704,182.55,0.095858,0.014633,0.081226,0.000278,0.002037,0.012146
2.27724,182.56,0.095843,0.014602,0.081241,0.000278,0.002032,0.012122
2.27744,182.58,0.095828,0.014571,0.081257,0.000277,0.002026,0.012097
2.27764,182.59,0.095813,0.014541,0.081272,0.000276,0.002021,0.012073
2.27784,182.61,0.095798,0.014511,0.081288,0.000275,0.002016,0.012048
2.27804,182.63,0.095784,0.014480,0.081304,0.000274,0.002010,0.012024
2.27824,182.64,0.095769,0.014450,0.081319,0.000274,0.002005,0.012000
2.27844,182.66,0.095755,0.014420,0.081335,0.000273,0.002000,0.011976
2.27864,182.67,0.095740,0.014390,0.081350,0.000272,0.001995,0.011952
2.27884,182.69,0.095726,0.014360,0.081366,0.000271,0.001990,0.011928
2.27904,182.71,0.095712,0.014330,0.081382,0.000270,0.001985,0.011904
2.27924,182.72,0.095698,0.014301,0.081397,0.000270,0.001979,0.011880
2.27944,182.74,0.095684,0.014271,0.081413,0.000269,0.001974,0.011856
2.27964,182.75,0.095670,0.014242,0.081429,0.000268,0.001969,0.011832
2.27984,182.77,0.095656,0.014212,0.081444,0.000267,0.001964,0.011809
2.28004,182.79,0.095643,0.014183,0.081460,0.000267,0.001959,0.011785
2.28024,182.80,0.095629,0.014154,0.081476,0.000266,0.001954,0.011762
2.28044,182.82,0.095616,0.014125,0.081491,0.000265,0.001949,0.011738
2.28064,182.83,0.095602,0.014096,0.081507,0.000264,0.001944,0.011715
2.28084,182.85,0.095589,0.014067,0.081523,0.000264,0.001939,0.011692
2.28104,182.87,0.095576,0.014038,0.081538,0.000263,0.001934,0.011669
2.28124,182.88,0.095563,0.014009,0.081554,0.000262,0.001929,0.011645
2.28144,182.90,0.095550,0.013980,0.081570,0.000261,0.001924,0.011622
2.28164,182.91,0.095537,0.013952,0.081585,0.000261,0.001919,0.011599
2.28184,182.93,0.095524,0.013923,0.081601,0.000260,0.001915,0.011576
2.28204,182.95,0.095512,0.013895,0.081617,0.000259,0.001910,0.011554
2.28224,182.96,0.095499,0.013867,0.081632,0.000258,0.001905,0.011531
2.28244,182.98,0.095486,0.013838,0.081648,0.000258,0.001900,0.011508
2.28264,182.99,0.095474,0.013810,0.081664,0.000257,0.001895,0.011485
2.28284,183.01,0.095462,0.013782,0.081679,0.000256,0.001890,0.011463
2.28304,183.03,0.095449,0.013754,0.081695,0.000256,0.001886,0.011440
2.28324,183.04,0.095437,0.013726,0.081711,0.000255,0.001881,0.011418
2.28344,183.06,0.095425,0.013699,0.081727,0.000254,0.001876,0.011395
2.28364,183.07,0.095413,0.013671,0.081742,0.000253,0.001872,0.011373
2.28384,183.09,0.095401,0.013643,0.081758,0.000253,0.001867,0.011351
2.28404,183.11,0.095390,0.013616,0.081774,0.000252,0.001862,0.011329
2.28424,183.12,0.095378,0.013588,0.081790,0.000251,0.001857,0.011307
2.28444,183.14,0.095366,0.013561,0.081805,0.000251,0.001853,0.011284
2.28464,183.15,0.095355,0.013534,0.081821,0.000250,0.001848,0.011262
2.28484,183.17,0.095343,0.013507,0.081837,0.000249,0.001844,0.011241
2.28504,183.19,0.095332,0.013479,0.081853,0.000249,0.001839,0.011219
2.28524,183.20,0.095321,0.013452,0.081868,0.000248,0.001834,0.011197
2.28544,183.22,0.095310,0.013426,0.081884,0.000247,0.001830,0.011175
2.28564,183.24,0.095299,0.013399,0.081900,0.000247,0.001825,0.011153
2.28584,183.25,0.095288,0.013372,0.081916,0.000246,0.001821,0.011132
2.28604,183.27,0.095277,0.013345,0.081932,0.000245,0.001816,0.011110
2.28624,183.28,0.095266,0.013319,0.081947,0.000245,0.001812,0.011089
2.28644,183.30,0.095255,0.013292,0.081963,0.000244,0.001807,0.011067
2.28664,183.32,0.095245,0.013266,0.081979,0.000243,0.001803,0.011046
2.28684,183.33,0.095234,0.013239,0.081995,0.000243,0.001798,0.011025
2.28704,183.35,0.095224,0.013213,0.082011,0.000242,0.001794,0.011003
2.28724,183.36,0.095213,0.013187,0.082026,0.000241,0.001790,0.010982
2.28744,183.38,0.095203,0.013161,0.082042,0.000241,0.001785,0.010961
2.28764,183.40,0.095193,0.013135,0.082058,0.000240,0.001781,0.010940
2.28784,183.41,0.095183,0.013109,0.082074,0.000239,0.001777,0.010919
2.28804,183.43,0.095172,0.013083,0.082090,0.000239,0.001772,0.010898
2.28824,183.44,0.095163,0.013057,0.082105,0.000238,0.001768,0.010877
2.28844,183.46,0.095153,0.013031,0.082121,0.000237,0.001764,0.010856
2.28864,183.48,0.095143,0.013006,0.082137,0.000237,0.001759,0.010836
2.28884,183.49,0.095133,0.012980,0.082153,0.000236,0.001755,0.010815
2.28904,183.51,0.095124,0.012955,0.082169,0.000235,0.001751,0.010794
2.28924,183.52,0.095114,0.012929,0.082185,0.000235,0.001746,0.010774
2.28944,183.54,0.095104,0.012904,0.082201,0.000234,0.001742,0.010753
2.28964,183.56,0.095095,0.012879,0.082216,0.000234,0.001738,0.010733
2.28984,183.57,0.095086,0.012853,0.082232,0.000233,0.001734,0.010712
2.29004,183.59,0.095077,0.012828,0.082248,0.000232,0.001730,0.010692
2.29024,183.60,0.095067,0.012803,0.082264,0.000232,0.001725,0.010672
2.29044,183.62,0.095058,0.012778,0.082280,0.000231,0.001721,0.010651
2.29064,183.64,0.095049,0.012753,0.082296,0.000231,0.001717,0.010631
2.29084,183.65,0.095040,0.012729,0.082312,0.000230,0.001713,0.010611
2.29104,183.67,0.095032,0.012704,0.082328,0.000229,0.001709,0.010591
2.29124,183.68,0.095023,0.012679,0.082344,0.000229,0.001705,0.010571
2.29144,183.70,0.095014,0.012655,0.082359,0.000228,0.001701,0.010551
2.29164,183.72,0.095006,0.012630,0.082375,0.000228,0.001697,0.010531
2.29184,183.73,0.094997,0.012606,0.082391,0.000227,0.001693,0.010511
2.29204,183.75,0.094989,0.012581,0.082407,0.000226,0.001689,0.010492
2.29224,183.76,0.094980,0.012557,0.082423,0.000226,0.001685,0.010472
2.29244,183.78,0.094972,0.012533,0.082439,0.000225,0.001681,0.010452
2.29264,183.80,0.094964,0.012509,0.082455,0.000225,0.001677,0.010433
2.29284,183.81,0.094956,0.012485,0.082471,0.000224,0.001673,0.010413
2.29304,183.83,0.094948,0.012461,0.082487,0.000223,0.001669,0.010394
2.29324,183.84,0.094940,0.012437,0.082503,0.000223,0.001665,0.010374
2.29344,183.86,0.094932,0.012413,0.082519,0.000222,0.001661,0.010355
2.29364,183.88,0.094924,0.012389,0.082535,0.000222,0.001657,0.010335
2.29384,183.89,0.094916,0.012365,0.082551,0.000221,0.001653,0.010316
2.29404,183.91,0.094908,0.012342,0.082567,0.000221,0.001649,0.010297
2.29424,183.92,0.094901,0.012318,0.082583,0.000220,0.001645,0.010278
2.29444,183.94,0.094893,0.012295,0.082599,0.000219,0.001641,0.010259
2.29464,183.96,0.094886,0.012271,0.082615,0.000219,0.001637,0.010239
2.29484,183.97,0.094878,0.012248,0.082631,0.000218,0.001634,0.010220
2.29504,183.99,0.094871,0.012224,0.082647,0.000218,0.001630,0.010201
2.29524,184.00,0.094864,0.012201,0.082663,0.000217,0.001626,0.010183
2.29544,184.02,0.094857,0.012178,0.082679,0.000217,0.001622,0.010164
2.29564,184.04,0.094850,0.012155,0.082695,0.000216,0.001618,0.010145
2.29584,184.05,0.094843,0.012132,0.082711,0.000215,0.001615,0.010126
2.29604,184.07,0.094836,0.012109,0.082727,0.000215,0.001611,0.010107
2.29624,184.08,0.094829,0.012086,0.082743,0.000214,0.001607,0.010089
2.29644,184.10,0.094822,0.012063,0.082759,0.000214,0.001603,0.010070
2.29664,184.12,0.094815,0.012040,0.082775,0.000213,0.001600,0.010052
2.29684,184.13,0.094809,0.012018,0.082791,0.000213,0.001596,0.010033
2.29704,184.15,0.094802,0.011995,0.082807,0.000212,0.001592,0.010015
2.29724,184.16,0.094795,0.011973,0.082823,0.000212,0.001588,0.009996
2.29744,184.18,0.094789,0.011950,0.082839,0.000211,0.001585,0.009978
2.29764,184.20,0.094783,0.011928,0.082855,0.000211,0.001581,0.009960
2.29784,184.21,0.094776,0.011905,0.082871,0.000210,0.001577,0.009941
2.29804,184.23,0.094770,0.011883,0.082887,0.000210,0.001574,0.009923
2.29824,184.25,0.094764,0.011861,0.082903,0.000209,0.001570,0.009905
2.29844,184.26,0.094758,0.011839,0.082919,0.000208,0.001567,0.009887
2.29864,184.28,0.094752,0.011816,0.082935,0.000208,0.001563,0.009869
2.29884,184.29,0.094746,0.011794,0.082951,0.000207,0.001559,0.009851
2.29904,184.31,0.094740,0.011772,0.082968,0.000207,0.001556,0.009833
2.29924,184.33,0.094734,0.011750,0.082984,0.000206,0.001552,0.009815
2.29944,184.34,0.094728,0.011729,0.083000,0.000206,0.001549,0.009797
2.29964,184.36,0.094723,0.011707,0.083016,0.000205,0.001545,0.009779
2.29984,184.37,0.094717,0.011685,0.083032,0.000205,0.001542,0.009762
2.30004,184.39,0.094711,0.011663,0.083048,0.000204,0.001538,0.009744
2.30024,184.41,0.094706,0.011642,0.083064,0.000204,0.001535,0.009726
2.30044,184.42,0.094700,0.011620,0.083080,0.000203,0.001531,0.009709
2.30064,184.44,0.094695,0.011599,0.083096,0.000203,0.001528,0.009691
2.30084,184.45,0.094690,0.011577,0.083113,0.000202,0.001524,0.009674
2.30104,184.47,0.094685,0.011556,0.083129,0.000202,0.001521,0.009656
2.30124,184.49,0.094679,0.011535,0.083145,0.000201,0.001517,0.009639
2.30144,184.50,0.094674,0.011513,0.083161,0.000201,0.001514,0.009621
2.30164,184.52,0.094669,0.011492,0.083177,0.000200,0.001511,0.009604
2.30184,184.53,0.094664,0.011471,0.083193,0.000200,0.001507,0.009587
2.30204,184.55,0.094659,0.011450,0.083209,0.000199,0.001504,0.009569
2.30224,184.57,0.094655,0.011429,0.083226,0.000199,0.001500,0.009552
2.30244,184.58,0.094650,0.011408,0.083242,0.000198,0.001497,0.009535
2.30264,184.60,0.094645,0.011387,0.083258,0.000198,0.001494,0.009518
2.30284,184.61,0.094640,0.011366,0.083274,0.000197,0.001490,0.009501
2.30304,184.63,0.094636,0.011346,0.083290,0.000197,0.001487,0.009484
2.30324,184.65,0.094631,0.011325,0.083306,0.000196,0.001484,0.009467
2.30344,184.66,0.094627,0.011304,0.083323,0.000196,0.001480,0.009450
2.30364,184.68,0.094622,0.011284,0.083339,0.000195,0.001477,0.009433
2.30384,184.69,0.094618,0.011263,0.083355,0.000195,0.001474,0.009416
2.30404,184.71,0.094614,0.011243,0.083371,0.000195,0.001470,0.009400
2.30424,184.73,0.094610,0.011222,0.083387,0.000194,0.001467,0.009383
2.30444,184.74,0.094605,0.011202,0.083404,0.000194,0.001464,0.009366
2.30464,184.76,0.094601,0.011181,0.083420,0.000193,0.001461,0.009350
2.30484,184.77,0.094597,0.011161,0.083436,0.000193,0.001457,0.009333
2.30504,184.79,0.094593,0.011141,0.083452,0.000192,0.001454,0.009316
2.30524,184.81,0.094589,0.011121,0.083469,0.000192,0.001451,0.009300
2.30544,184.82,0.094586,0.011101,0.083485,0.000191,0.001448,0.009283
2.30564,184.84,0.094582,0.011081,0.083501,0.000191,0.001445,0.009267
2.30584,184.85,0.094578,0.011061,0.083517,0.000190,0.001441,0.009251
2.30604,184.87,0.094574,0.011041,0.083534,0.000190,0.001438,0.009234
2.30624,184.89,0.094571,0.011021,0.083550,0.000189,0.001435,0.009218
2.30644,184.90,0.094567,0.011001,0.083566,0.000189,0.001432,0.009202
2.30664,184.92,0.094564,0.010981,0.083582,0.000189,0.001429,0.009186
2.30684,184.93,0.094560,0.010962,0.083599,0.000188,0.001426,0.009169
2.30704,184.95,0.094557,0.010942,0.083615,0.000188,0.001422,0.009153
2.30724,184.97,0.094554,0.010923,0.083631,0.000187,0.001419,0.009137
2.30744,184.98,0.094550,0.010903,0.083647,0.000187,0.001416,0.009121
2.30764,185.00,0.094547,0.010884,0.083664,0.000186,0.001413,0.009105
2.30784,185.01,0.094544,0.010864,0.083680,0.000186,0.001410,0.009089
2.30804,185.03,0.094541,0.010845,0.083696,0.000185,0.001407,0.009073
2.30824,185.05,0.094538,0.010825,0.083713,0.000185,0.001404,0.009057
2.30844,185.06,0.094535,0.010806,0.083729,0.000185,0.001401,0.009042
2.30864,185.08,0.094532,0.010787,0.083745,0.000184,0.001398,0.009026
2.30884,185.09,0.094529,0.010768,0.083762,0.000184,0.001395,0.009010
2.30904,185.11,0.094527,0.010749,0.083778,0.000183,0.001392,0.008994
2.30924,185.13,0.094524,0.010730,0.083794,0.000183,0.001389,0.008979
2.30944,185.14,0.094521,0.010711,0.083811,0.000182,0.001386,0.008963
2.30964,185.16,0.094519,0.010692,0.083827,0.000182,0.001383,0.008948
2.30984,185.18,0.094516,0.010673,0.083843,0.000182,0.001380,0.008932
2.31004,185.19,0.094513,0.010654,0.083860,0.000181,0.001377,0.008917
2.31024,185.21,0.094511,0.010635,0.083876,0.000181,0.001374,0.008901
2.31044,185.22,0.094509,0.010616,0.083892,0.000180,0.001371,0.008886
2.31064,185.24,0.094506,0.010598,0.083909,0.000180,0.001368,0.008870
2.31084,185.26,0.094504,0.010579,0.083925,0.000179,0.001365,0.008855
2.31104,185.27,0.094502,0.010560,0.083941,0.000179,0.001362,0.008840
2.31124,185.29,0.094500,0.010542,0.083958,0.000179,0.001359,0.008824
2.31144,185.30,0.094498,0.010523,0.083974,0.000178,0.001356,0.008809
2.31164,185.32,0.094495,0.010505,0.083990,0.000178,0.001353,0.008794
2.31184,185.34,0.094493,0.010487,0.084007,0.000177,0.001350,0.008779
2.31204,185.35,0.094492,0.010468,0.084023,0.000177,0.001348,0.008764
2.31224,185.37,0.094490,0.010450,0.084040,0.000176,0.001345,0.008749
2.31244,185.38,0.094488,0.010432,0.084056,0.000176,0.001342,0.008734
2.31264,185.40,0.094486,0.010414,0.084072,0.000176,0.001339,0.008719
2.31284,185.42,0.094484,0.010395,0.084089,0.000175,0.001336,0.008704
2.31304,185.43,0.094483,0.010377,0.084105,0.000175,0.001333,0.008689
2.31324,185.45,0.094481,0.010359,0.084122,0.000174,0.001331,0.008674
2.31344,185.46,0.094479,0.010341,0.084138,0.000174,0.001328,0.008659
2.31364,185.48,0.094478,0.010323,0.084155,0.000174,0.001325,0.008644
2.31384,185.50,0.094476,0.010305,0.084171,0.000173,0.001322,0.008630
2.31404,185.51,0.094475,0.010288,0.084187,0.000173,0.001319,0.008615
2.31424,185.53,0.094474,0.010270,0.084204,0.000172,0.001317,0.008600
2.31444,185.54,0.094472,0.010252,0.084220,0.000172,0.001314,0.008585
2.31464,185.56,0.094471,0.010234,0.084237,0.000172,0.001311,0.008571
2.31484,185.58,0.094470,0.010217,0.084253,0.000171,0.001308,0.008556
2.31504,185.59,0.094469,0.010199,0.084270,0.000171,0.001306,0.008542
2.31524,185.61,0.094468,0.010181,0.084286,0.000171,0.001303,0.008527
2.31544,185.62,0.094467,0.010164,0.084303,0.000170,0.001300,0.008513
2.31564,185.64,0.094466,0.010146,0.084319,0.000170,0.001297,0.008498
2.31584,185.66,0.094465,0.010129,0.084336,0.000169,0.001295,0.008484
2.31604,185.67,0.094464,0.010112,0.084352,0.000169,0.001292,0.008470
2.31624,185.69,0.094463,0.010094,0.084369,0.000169,0.001289,0.008455
2.31644,185.70,0.094462,0.010077,0.084385,0.000168,0.001287,0.008441
2.31664,185.72,0.094461,0.010060,0.084402,0.000168,0.001284,0.008427
2.31684,185.74,0.094461,0.010043,0.084418,0.000167,0.001281,0.008413
2.31704,185.75,0.094460,0.010025,0.084435,0.000167,0.001279,0.008398
2.31724,185.77,0.094459,0.010008,0.084451,0.000167,0.001276,0.008384
2.31744,185.78,0.094459,0.009991,0.084468,0.000166,0.001273,0.008370
2.31764,185.80,0.094458,0.009974,0.084484,0.000166,0.001271,0.008356
2.31784,185.82,0.094458,0.009957,0.084501,0.000166,0.001268,0.008342
2.31804,185.83,0.094458,0.009940,0.084517,0.000165,0.001265,0.008328
2.31824,185.85,0.094457,0.009923,0.084534,0.000165,0.001263,0.008314
2.31844,185.86,0.094457,0.009907,0.084550,0.000164,0.001260,0.008300
2.31864,185.88,0.094457,0.009890,0.084567,0.000164,0.001258,0.008286
2.31884,185.90,0.094457,0.009873,0.084584,0.000164,0.001255,0.008273
2.31904,185.91,0.094456,0.009856,0.084600,0.000163,0.001252,0.008259
2.31924,185.93,0.094456,0.009840,0.084617,0.000163,0.001250,0.008245
2.31944,185.94,0.094456,0.009823,0.084633,0.000163,0.001247,0.008231
2.31964,185.96,0.094456,0.009806,0.084650,0.000162,0.001245,0.008217
2.31984,185.98,0.094456,0.009790,0.084666,0.000162,0.001242,0.008204
2.32004,185.99,0.094456,0.009773,0.084683,0.000162,0.001240,0.008190
2.32024,186.01,0.094457,0.009757,0.084700,0.000161,0.001237,0.008177
2.32044,186.02,0.094457,0.009741,0.084716,0.000161,0.001235,0.008163
2.32064,186.04,0.094457,0.009724,0.084733,0.000161,0.001232,0.008149
2.32084,186.06,0.094457,0.009708,0.084749,0.000160,0.001229,0.008136
2.32104,186.07,0.094458,0.009692,0.084766,0.000160,0.001227,0.008122
2.32124,186.09,0.094458,0.009675,0.084783,0.000159,0.001225,0.008109
2.32144,186.11,0.094458,0.009659,0.084799,0.000159,0.001222,0.008096
2.32164,186.12,0.094459,0.009643,0.084816,0.000159,0.001220,0.008082
2.32184,186.14,0.094459,0.009627,0.084832,0.000158,0.001217,0.008069
2.32204,186.15,0.094460,0.009611,0.084849,0.000158,0.001215,0.008056
2.32224,186.17,0.094461,0.009595,0.084866,0.000158,0.001212,0.008042
2.32244,186.19,0.094461,0.009579,0.084882,0.000157,0.001210,0.008029
2.32264,186.20,0.094462,0.009563,0.084899,0.000157,0.001207,0.008016
2.32284,186.22,0.094463,0.009547,0.084916,0.000157,0.001205,0.008003
2.32304,186.23,0.094463,0.009531,0.084932,0.000156,0.001202,0.007990
2.32324,186.25,0.094464,0.009515,0.084949,0.000156,0.001200,0.007976
2.32344,186.27,0.094465,0.009500,0.084966,0.000156,0.001198,0.007963
2.32364,186.28,0.094466,0.009484,0.084982,0.000155,0.001195,0.007950
2.32384,186.30,0.094467,0.009468,0.084999,0.000155,0.001193,0.007937
2.32404,186.31,0.094468,0.009452,0.085016,0.000155,0.001190,0.007924
2.32424,186.33,0.094469,0.009437,0.085032,0.000154,0.001188,0.007911
2.32444,186.35,0.094470,0.009421,0.085049,0.000154,0.001186,0.007898
2.32464,186.36,0.094472,0.009406,0.085066,0.000154,0.001183,0.007885
2.32484,186.38,0.094473,0.009390,0.085082,0.000153,0.001181,0.007873
2.32504,186.39,0.094474,0.009375,0.085099,0.000153,0.001179,0.007860
2.32524,186.41,0.094475,0.009359,0.085116,0.000153,0.001176,0.007847
2.32544,186.43,0.094477,0.009344,0.085133,0.000152,0.001174,0.007834
2.32564,186.44,0.094478,0.009329,0.085149,0.000152,0.001171,0.007822
2.32584,186.46,0.094479,0.009313,0.085166,0.000152,0.001169,0.007809
2.32604,186.47,0.094481,0.009298,0.085183,0.000151,0.001167,0.007796
2.32624,186.49,0.094482,0.009283,0.085200,0.000151,0.001165,0.007783
2.32644,186.51,0.094484,0.009268,0.085216,0.000151,0.001162,0.007771
2.32664,186.52,0.094486,0.009253,0.085233,0.000150,0.001160,0.007758
2.32684,186.54,0.094487,0.009237,0.085250,0.000150,0.001158,0.007746
