ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EG O-CH2
3.78486,303.42,1.002488,0.022510,0.979978,0.022330
3.78526,303.46,1.003593,0.022369,0.981225,0.022188
3.78566,303.49,1.004702,0.022228,0.982474,0.022048
3.78606,303.52,1.005814,0.022089,0.983725,0.021909
3.78646,303.55,1.006931,0.021952,0.984979,0.021771
3.78686,303.59,1.008050,0.021815,0.986235,0.021635
3.78726,303.62,1.009174,0.021680,0.987494,0.021500
3.78766,303.65,1.010300,0.021546,0.988754,0.021366
3.78806,303.68,1.011431,0.021413,0.990017,0.021233
3.78846,303.71,1.012565,0.021282,0.991283,0.021102
3.78886,303.75,1.013702,0.021152,0.992551,0.020972
3.78926,303.78,1.014844,0.021023,0.993821,0.020843
3.78966,303.81,1.015988,0.020895,0.995093,0.020715
3.79006,303.84,1.017136,0.020768,0.996368,0.020589
3.79046,303.87,1.018288,0.020643,0.997645,0.020463
3.79086,303.91,1.019443,0.020518,0.998925,0.020339
3.79126,303.94,1.020602,0.020395,1.000207,0.020216
3.79166,303.97,1.021764,0.020273,1.001491,0.020094
3.79206,304.00,1.022930,0.020152,1.002778,0.019973
3.79246,304.03,1.024099,0.020032,1.004067,0.019853
3.79286,304.07,1.025271,0.019913,1.005358,0.019734
3.79326,304.10,1.026447,0.019796,1.006652,0.019617
3.79366,304.13,1.027627,0.019679,1.007948,0.019500
3.79406,304.16,1.028810,0.019563,1.009247,0.019384
3.79446,304.19,1.029996,0.019448,1.010548,0.019270
3.79486,304.23,1.031186,0.019335,1.011851,0.019156
3.79526,304.26,1.032379,0.019222,1.013157,0.019044
3.79566,304.29,1.033576,0.019110,1.014466,0.018932
3.79606,304.32,1.034776,0.019000,1.015777,0.018821
3.79646,304.35,1.035980,0.018890,1.017090,0.018712
3.79686,304.39,1.037187,0.018781,1.018405,0.018603
3.79726,304.42,1.038397,0.018673,1.019724,0.018495
3.79766,304.45,1.039611,0.018566,1.021044,0.018388
3.79806,304.48,1.040828,0.018460,1.022367,0.018282
3.79846,304.52,1.042048,0.018355,1.023693,0.018177
3.79886,304.55,1.043272,0.018251,1.025021,0.018073
3.79926,304.58,1.044499,0.018148,1.026352,0.017970
3.79966,304.61,1.045730,0.018045,1.027685,0.017868
3.80006,304.64,1.046964,0.017944,1.029020,0.017766
3.80046,304.68,1.048201,0.017843,1.030358,0.017666
3.80086,304.71,1.049442,0.017743,1.031699,0.017566
3.80126,304.74,1.050686,0.017644,1.033042,0.017467
3.80166,304.77,1.051934,0.017546,1.034387,0.017369
3.80206,304.80,1.053184,0.017449,1.035736,0.017272
3.80246,304.84,1.054438,0.017352,1.037086,0.017175
3.80286,304.87,1.055696,0.017257,1.038439,0.017080
3.80326,304.90,1.056957,0.017162,1.039795,0.016985
3.80366,304.93,1.058221,0.017068,1.041153,0.016891
3.80406,304.96,1.059488,0.016974,1.042514,0.016798
3.80446,305.00,1.060759,0.016882,1.043878,0.016705
3.80486,305.03,1.062033,0.016790,1.045244,0.016613
3.80526,305.06,1.063311,0.016699,1.046612,0.016522
3.80566,305.09,1.064592,0.016608,1.047983,0.016432
3.80606,305.12,1.065876,0.016519,1.049357,0.016343
3.80646,305.16,1.067163,0.016430,1.050734,0.016254
3.80686,305.19,1.068454,0.016342,1.052113,0.016166
3.80726,305.22,1.069748,0.016254,1.053494,0.016078
3.80766,305.25,1.071046,0.016168,1.054878,0.015992
3.80806,305.28,1.072347,0.016082,1.056265,0.015906
3.80846,305.32,1.073651,0.015996,1.057654,0.015820
3.80886,305.35,1.074958,0.015912,1.059047,0.015736
3.80926,305.38,1.076269,0.015828,1.060441,0.015652
3.80966,305.41,1.077583,0.015744,1.061839,0.015569
3.81006,305.45,1.078900,0.015662,1.063239,0.015486
3.81046,305.48,1.080221,0.015580,1.064641,0.015404
3.81086,305.51,1.081545,0.015498,1.066047,0.015323
3.81126,305.54,1.082872,0.015418,1.067455,0.015242
3.81166,305.57,1.084203,0.015338,1.068865,0.015162
3.81206,305.61,1.085537,0.015258,1.070279,0.015083
3.81246,305.64,1.086874,0.015179,1.071695,0.015004
3.81286,305.67,1.088215,0.015101,1.073114,0.014926
3.81326,305.70,1.089558,0.015023,1.074535,0.014849
3.81366,305.73,1.090906,0.014946,1.075959,0.014772
3.81406,305.77,1.092256,0.014870,1.077386,0.014695
3.81446,305.80,1.093610,0.014794,1.078816,0.014620
3.81486,305.83,1.094967,0.014719,1.080248,0.014545
3.81526,305.86,1.096328,0.014644,1.081683,0.014470
3.81566,305.89,1.097691,0.014570,1.083121,0.014396
3.81606,305.93,1.099058,0.014497,1.084562,0.014323
3.81646,305.96,1.100429,0.014424,1.086005,0.014250
3.81686,305.99,1.101803,0.014351,1.087451,0.014177
3.81726,306.02,1.103180,0.014280,1.088900,0.014106
3.81766,306.05,1.104560,0.014208,1.090352,0.014034
3.81806,306.09,1.105944,0.014137,1.091806,0.013964
3.81846,306.12,1.107331,0.014067,1.093263,0.013893
3.81886,306.15,1.108721,0.013997,1.094724,0.013824
3.81926,306.18,1.110115,0.013928,1.096186,0.013755
3.81966,306.21,1.111512,0.013860,1.097652,0.013686
3.82006,306.25,1.112912,0.013791,1.099121,0.013618
3.82046,306.28,1.114316,0.013724,1.100592,0.013550
3.82086,306.31,1.115723,0.013657,1.102066,0.013483
3.82126,306.34,1.117133,0.013590,1.103543,0.013417
3.82166,306.38,1.118547,0.013524,1.105023,0.013351
3.82206,306.41,1.119964,0.013458,1.106506,0.013285
3.82246,306.44,1.121384,0.013393,1.107991,0.013220
3.82286,306.47,1.122808,0.013328,1.109480,0.013155
3.82326,306.50,1.124235,0.013264,1.110971,0.013091
3.82366,306.54,1.125665,0.013200,1.112465,0.013027
3.82406,306.57,1.127099,0.013137,1.113962,0.012964
3.82446,306.60,1.128536,0.013074,1.115462,0.012901
3.82486,306.63,1.129977,0.013012,1.116965,0.012839
3.82526,306.66,1.131421,0.012950,1.118471,0.012777
3.82566,306.70,1.132868,0.012888,1.119980,0.012716
3.82606,306.73,1.134318,0.012827,1.121491,0.012655
3.82646,306.76,1.135772,0.012766,1.123006,0.012594
3.82686,306.79,1.137230,0.012706,1.124523,0.012534
3.82726,306.82,1.138690,0.012646,1.126044,0.012474
3.82766,306.86,1.140154,0.012587,1.127567,0.012415
3.82806,306.89,1.141622,0.012528,1.129094,0.012356
3.82846,306.92,1.143093,0.012470,1.130623,0.012298
3.82886,306.95,1.144567,0.012412,1.132155,0.012240
3.82926,306.98,1.146045,0.012354,1.133691,0.012182
3.82966,307.02,1.147526,0.012297,1.135229,0.012125
3.83006,307.05,1.149010,0.012240,1.136770,0.012068
3.83046,307.08,1.150498,0.012183,1.138315,0.012012
3.83086,307.11,1.151989,0.012127,1.139862,0.011956
3.83126,307.14,1.153484,0.012071,1.141412,0.011900
3.83166,307.18,1.154982,0.012016,1.142966,0.011845
3.83206,307.21,1.156483,0.011961,1.144522,0.011790
3.83246,307.24,1.157988,0.011907,1.146082,0.011736
3.83286,307.27,1.159497,0.011852,1.147644,0.011682
3.83326,307.31,1.161008,0.011799,1.149210,0.011628
3.83366,307.34,1.162523,0.011745,1.150778,0.011575
3.83406,307.37,1.164042,0.011692,1.152350,0.011522
3.83446,307.40,1.165564,0.011640,1.153925,0.011469
3.83486,307.43,1.167090,0.011587,1.155503,0.011417
3.83526,307.47,1.168619,0.011535,1.157084,0.011365
3.83566,307.50,1.170151,0.011484,1.158668,0.011313
3.83606,307.53,1.171687,0.011432,1.160255,0.011262
3.83646,307.56,1.173227,0.011381,1.161845,0.011211
3.83686,307.59,1.174769,0.011331,1.163439,0.011161
3.83726,307.63,1.176316,0.011281,1.165035,0.011110
3.83766,307.66,1.177866,0.011231,1.166635,0.011061
3.83806,307.69,1.179419,0.011181,1.168238,0.011011
3.83846,307.72,1.180976,0.011132,1.169844,0.010962
3.83886,307.75,1.182536,0.011083,1.171453,0.010913
3.83926,307.79,1.184100,0.011034,1.173065,0.010865
3.83966,307.82,1.185667,0.010986,1.174681,0.010816
3.84006,307.85,1.187238,0.010938,1.176300,0.010769
3.84046,307.88,1.188812,0.010890,1.177922,0.010721
3.84086,307.91,1.190390,0.010843,1.179547,0.010674
3.84126,307.95,1.191971,0.010796,1.181175,0.010627
3.84166,307.98,1.193556,0.010749,1.182807,0.010580
3.84206,308.01,1.195145,0.010703,1.184442,0.010534
3.84246,308.04,1.196737,0.010657,1.186080,0.010488
3.84286,308.07,1.198332,0.010611,1.187721,0.010442
3.84326,308.11,1.199931,0.010566,1.189366,0.010397
3.84366,308.14,1.201534,0.010520,1.191013,0.010352
3.84406,308.17,1.203140,0.010475,1.192665,0.010307
3.84446,308.20,1.204750,0.010431,1.194319,0.010262
3.84486,308.24,1.206363,0.010387,1.195977,0.010218
3.84526,308.27,1.207980,0.010343,1.197638,0.010174
3.84566,308.30,1.209601,0.010299,1.199302,0.010130
3.84606,308.33,1.211225,0.010255,1.200969,0.010087
3.84646,308.36,1.212852,0.010212,1.202640,0.010044
3.84686,308.40,1.214484,0.010169,1.204315,0.010001
3.84726,308.43,1.216119,0.010127,1.205992,0.009958
3.84766,308.46,1.217757,0.010084,1.207673,0.009916
3.84806,308.49,1.219399,0.010042,1.209357,0.009874
3.84846,308.52,1.221045,0.010000,1.211045,0.009832
3.84886,308.56,1.222695,0.009959,1.212736,0.009791
3.84926,308.59,1.224348,0.009917,1.214431,0.009750
3.84966,308.62,1.226005,0.009876,1.216128,0.009709
3.85006,308.65,1.227665,0.009835,1.217830,0.009668
3.85046,308.68,1.229329,0.009795,1.219534,0.009627
3.85086,308.72,1.230997,0.009755,1.221242,0.009587
3.85126,308.75,1.232668,0.009715,1.222954,0.009547
3.85166,308.78,1.234343,0.009675,1.224668,0.009507
3.85206,308.81,1.236022,0.009635,1.226387,0.009468
3.85246,308.84,1.237704,0.009596,1.228109,0.009429
3.85286,308.88,1.239391,0.009557,1.229834,0.009390
3.85326,308.91,1.241080,0.009518,1.231562,0.009351
3.85366,308.94,1.242774,0.009479,1.233295,0.009313
3.85406,308.97,1.244471,0.009441,1.235030,0.009274
3.85446,309.00,1.246172,0.009403,1.236769,0.009236
3.85486,309.04,1.247877,0.009365,1.238512,0.009198
3.85526,309.07,1.249586,0.009328,1.240258,0.009161
3.85566,309.10,1.251298,0.009290,1.242008,0.009124
3.85606,309.13,1.253014,0.009253,1.243761,0.009086
3.85646,309.17,1.254734,0.009216,1.245518,0.009050
3.85686,309.20,1.256457,0.009179,1.247278,0.009013
3.85726,309.23,1.258185,0.009143,1.249042,0.008977
3.85766,309.26,1.259916,0.009106,1.250809,0.008940
3.85806,309.29,1.261651,0.009070,1.252580,0.008904
3.85846,309.33,1.263390,0.009035,1.254355,0.008869
3.85886,309.36,1.265132,0.008999,1.256133,0.008833
3.85926,309.39,1.266878,0.008963,1.257915,0.008798
3.85966,309.42,1.268629,0.008928,1.259700,0.008762
3.86006,309.45,1.270383,0.008893,1.261489,0.008728
3.86046,309.49,1.272140,0.008858,1.263282,0.008693
3.86086,309.52,1.273902,0.008824,1.265078,0.008658
3.86126,309.55,1.275668,0.008790,1.266878,0.008624
3.86166,309.58,1.277437,0.008755,1.268682,0.008590
3.86206,309.61,1.279210,0.008721,1.270489,0.008556
3.86246,309.65,1.280987,0.008688,1.272300,0.008522
3.86286,309.68,1.282768,0.008654,1.274114,0.008489
3.86326,309.71,1.284553,0.008621,1.275933,0.008455
3.86366,309.74,1.286342,0.008587,1.277755,0.008422
3.86406,309.77,1.288135,0.008554,1.279581,0.008389
3.86446,309.81,1.289932,0.008522,1.281410,0.008357
3.86486,309.84,1.291732,0.008489,1.283243,0.008324
3.86526,309.87,1.293537,0.008457,1.285080,0.008292
3.86566,309.90,1.295345,0.008424,1.286921,0.008260
3.86606,309.93,1.297158,0.008392,1.288765,0.008228
3.86646,309.97,1.298974,0.008360,1.290613,0.008196
3.86686,310.00,1.300794,0.008329,1.292465,0.008164
3.86726,310.03,1.302618,0.008297,1.294321,0.008133
3.86766,310.06,1.304447,0.008266,1.296181,0.008102
3.86806,310.09,1.306279,0.008235,1.298044,0.008071
3.86846,310.13,1.308115,0.008204,1.299911,0.008040
3.86886,310.16,1.309956,0.008173,1.301782,0.008009
3.86926,310.19,1.311800,0.008143,1.303657,0.007979
3.86966,310.22,1.313648,0.008112,1.305536,0.007948
3.87006,310.26,1.315500,0.008082,1.307419,0.007918
3.87046,310.29,1.317357,0.008052,1.309305,0.007888
3.87086,310.32,1.319217,0.008022,1.311195,0.007858
3.87126,310.35,1.321082,0.007992,1.313090,0.007828
3.87166,310.38,1.322950,0.007963,1.314988,0.007799
3.87206,310.42,1.324823,0.007933,1.316890,0.007770
3.87246,310.45,1.326700,0.007904,1.318796,0.007740
3.87286,310.48,1.328581,0.007875,1.320706,0.007711
3.87326,310.51,1.330465,0.007846,1.322620,0.007683
3.87366,310.54,1.332355,0.007817,1.324537,0.007654
3.87406,310.58,1.334248,0.007789,1.326459,0.007625
3.87446,310.61,1.336145,0.007760,1.328385,0.007597
3.87486,310.64,1.338046,0.007732,1.330315,0.007569
3.87526,310.67,1.339952,0.007704,1.332248,0.007541
3.87566,310.70,1.341862,0.007676,1.334186,0.007513
3.87606,310.74,1.343776,0.007648,1.336128,0.007485
3.87646,310.77,1.345694,0.007620,1.338073,0.007458
3.87686,310.80,1.347616,0.007593,1.340023,0.007430
3.87726,310.83,1.349542,0.007565,1.341977,0.007403
3.87766,310.86,1.351473,0.007538,1.343935,0.007376
3.87806,310.90,1.353408,0.007511,1.345897,0.007349
3.87846,310.93,1.355347,0.007484,1.347863,0.007322
3.87886,310.96,1.357290,0.007457,1.349833,0.007295
3.87926,310.99,1.359238,0.007431,1.351807,0.007269
3.87966,311.02,1.361190,0.007404,1.353785,0.007242
3.88006,311.06,1.363146,0.007378,1.355768,0.007216
3.88046,311.09,1.365106,0.007352,1.357754,0.007190
3.88086,311.12,1.367071,0.007326,1.359745,0.007164
3.88126,311.15,1.369040,0.007300,1.361740,0.007138
3.88166,311.19,1.371013,0.007274,1.363739,0.007112
3.88206,311.22,1.372991,0.007249,1.365742,0.007087
3.88246,311.25,1.374973,0.007223,1.367749,0.007061
3.88286,311.28,1.376959,0.007198,1.369761,0.007036
3.88326,311.31,1.378949,0.007172,1.371777,0.007011
3.88366,311.35,1.380944,0.007147,1.373797,0.006986
3.88406,311.38,1.382943,0.007122,1.375821,0.006961
3.88446,311.41,1.384947,0.007098,1.377849,0.006936
3.88486,311.44,1.386955,0.007073,1.379882,0.006912
3.88526,311.47,1.388967,0.007048,1.381919,0.006887
3.88566,311.51,1.390984,0.007024,1.383960,0.006863
3.88606,311.54,1.393005,0.007000,1.386006,0.006839
3.88646,311.57,1.395031,0.006975,1.388056,0.006815
3.88686,311.60,1.397061,0.006951,1.390110,0.006791
3.88726,311.63,1.399096,0.006928,1.392168,0.006767
3.88766,311.67,1.401135,0.006904,1.394231,0.006743
3.88806,311.70,1.403178,0.006880,1.396298,0.006719
3.88846,311.73,1.405226,0.006857,1.398369,0.006696
3.88886,311.76,1.407278,0.006833,1.400445,0.006673
3.88926,311.79,1.409335,0.006810,1.402525,0.006649
3.88966,311.83,1.411397,0.006787,1.404610,0.006626
3.89006,311.86,1.413463,0.006764,1.406699,0.006603
3.89046,311.89,1.415533,0.006741,1.408792,0.006580
3.89086,311.92,1.417608,0.006718,1.410890,0.006558
3.89126,311.95,1.419688,0.006695,1.412992,0.006535
3.89166,311.99,1.421772,0.006673,1.415099,0.006513
3.89206,312.02,1.423860,0.006650,1.417210,0.006490
3.89246,312.05,1.425954,0.006628,1.419326,0.006468
3.89286,312.08,1.428051,0.006606,1.421446,0.006446
3.89326,312.12,1.430154,0.006583,1.423570,0.006424
3.89366,312.15,1.432261,0.006561,1.425699,0.006402
3.89406,312.18,1.434373,0.006539,1.427833,0.006380
3.89446,312.21,1.436489,0.006518,1.429971,0.006358
3.89486,312.24,1.438610,0.006496,1.432114,0.006337
3.89526,312.28,1.440735,0.006474,1.434261,0.006315
3.89566,312.31,1.442866,0.006453,1.436413,0.006294
3.89606,312.34,1.445001,0.006432,1.438569,0.006272
3.89646,312.37,1.447140,0.006410,1.440730,0.006251
3.89686,312.40,1.449285,0.006389,1.442895,0.006230
3.89726,312.44,1.451434,0.006368,1.445066,0.006209
3.89766,312.47,1.453588,0.006347,1.447240,0.006188
3.89806,312.50,1.455746,0.006327,1.449420,0.006168
3.89846,312.53,1.457910,0.006306,1.451604,0.006147
3.89886,312.56,1.460078,0.006285,1.453792,0.006126
3.89926,312.60,1.462251,0.006265,1.455986,0.006106
3.89966,312.63,1.464428,0.006244,1.458184,0.006086
3.90007,312.66,1.466611,0.006224,1.460387,0.006065
3.90047,312.69,1.468798,0.006204,1.462594,0.006045
3.90087,312.72,1.470990,0.006184,1.464806,0.006025
3.90127,312.76,1.473187,0.006164,1.467023,0.006005
3.90167,312.79,1.475389,0.006144,1.469245,0.005986
3.90207,312.82,1.477595,0.006124,1.471471,0.005966
3.90247,312.85,1.479807,0.006104,1.473702,0.005946
3.90287,312.88,1.482023,0.006085,1.475938,0.005927
3.90327,312.92,1.484244,0.006065,1.478179,0.005907
3.90367,312.95,1.486470,0.006046,1.480425,0.005888
3.90407,312.98,1.488702,0.006026,1.482675,0.005869
3.90447,313.01,1.490938,0.006007,1.484930,0.005849
3.90487,313.05,1.493179,0.005988,1.487191,0.005830
3.90527,313.08,1.495424,0.005969,1.489455,0.005811
3.90567,313.11,1.497675,0.005950,1.491725,0.005792
3.90607,313.14,1.499931,0.005931,1.494000,0.005774
3.90647,313.17,1.502192,0.005912,1.496280,0.005755
3.90687,313.21,1.504458,0.005894,1.498564,0.005736
3.90727,313.24,1.506729,0.005875,1.500854,0.005718
3.90767,313.27,1.509005,0.005857,1.503148,0.005699
3.90807,313.30,1.511286,0.005838,1.505447,0.005681
3.90847,313.33,1.513572,0.005820,1.507752,0.005663
3.90887,313.37,1.515863,0.005802,1.510061,0.005645
3.90927,313.40,1.518159,0.005784,1.512375,0.005627
3.90967,313.43,1.520460,0.005765,1.514695,0.005609
3.91007,313.46,1.522767,0.005747,1.517019,0.005591
3.91047,313.49,1.525078,0.005730,1.519348,0.005573
3.91087,313.53,1.527395,0.005712,1.521683,0.005555
3.91127,313.56,1.529716,0.005694,1.524022,0.005538
3.91167,313.59,1.532043,0.005676,1.526367,0.005520
3.91207,313.62,1.534375,0.005659,1.528716,0.005502
3.91247,313.65,1.536713,0.005641,1.531071,0.005485
3.91287,313.69,1.539055,0.005624,1.533431,0.005468
3.91327,313.72,1.541403,0.005607,1.535796,0.005451
3.91367,313.75,1.543756,0.005590,1.538166,0.005433
3.91407,313.78,1.546114,0.005572,1.540541,0.005416
3.91447,313.81,1.548477,0.005555,1.542922,0.005399
3.91487,313.85,1.550846,0.005538,1.545308,0.005382
3.91527,313.88,1.553220,0.005521,1.547698,0.005366
3.91567,313.91,1.555599,0.005505,1.550094,0.005349
3.91607,313.94,1.557984,0.005488,1.552496,0.005332
3.91647,313.98,1.560374,0.005471,1.554902,0.005316
3.91687,314.01,1.562769,0.005455,1.557314,0.005299
3.91727,314.04,1.565169,0.005438,1.559731,0.005283
3.91767,314.07,1.567575,0.005422,1.562153,0.005266
3.91807,314.10,1.569986,0.005405,1.564581,0.005250
3.91847,314.14,1.572403,0.005389,1.567014,0.005234
3.91887,314.17,1.574825,0.005373,1.569452,0.005218
3.91927,314.20,1.577253,0.005357,1.571896,0.005201
3.91967,314.23,1.579686,0.005341,1.574345,0.005185
3.92007,314.26,1.582124,0.005325,1.576799,0.005170
3.92047,314.30,1.584568,0.005309,1.579259,0.005154
3.92087,314.33,1.587017,0.005293,1.581724,0.005138
3.92127,314.36,1.589472,0.005277,1.584195,0.005122
3.92167,314.39,1.591932,0.005261,1.586671,0.005107
3.92207,314.42,1.594398,0.005246,1.589152,0.005091
3.92247,314.46,1.596869,0.005230,1.591639,0.005076
3.92287,314.49,1.599346,0.005215,1.594131,0.005060
3.92327,314.52,1.601828,0.005199,1.596629,0.005045
3.92367,314.55,1.604316,0.005184,1.599132,0.005030
3.92407,314.58,1.606810,0.005169,1.601641,0.005014
3.92447,314.62,1.609309,0.005154,1.604156,0.004999
3.92487,314.65,1.611814,0.005138,1.606675,0.004984
3.92527,314.68,1.614324,0.005123,1.609201,0.004969
3.92567,314.71,1.616840,0.005108,1.611732,0.004954
3.92607,314.74,1.619362,0.005093,1.614269,0.004939
3.92647,314.78,1.621890,0.005079,1.616811,0.004925
3.92687,314.81,1.624423,0.005064,1.619359,0.004910
3.92727,314.84,1.626961,0.005049,1.621912,0.004895
3.92767,314.87,1.629506,0.005034,1.624472,0.004881
3.92807,314.91,1.632056,0.005020,1.627036,0.004866
3.92847,314.94,1.634612,0.005005,1.629607,0.004852
3.92887,314.97,1.637174,0.004991,1.632183,0.004837
3.92927,315.00,1.639741,0.004976,1.634765,0.004823
3.92967,315.03,1.642315,0.004962,1.637353,0.004808
3.93007,315.07,1.644894,0.004948,1.639946,0.004794
3.93047,315.10,1.647479,0.004933,1.642545,0.004780
3.93087,315.13,1.650070,0.004919,1.645150,0.004766
3.93127,315.16,1.652666,0.004905,1.647761,0.004752
3.93167,315.19,1.655269,0.004891,1.650378,0.004738
3.93207,315.23,1.657877,0.004877,1.653000,0.004724
3.93247,315.26,1.660492,0.004863,1.655628,0.004710
3.93287,315.29,1.663112,0.004849,1.658262,0.004696
3.93327,315.32,1.665738,0.004836,1.660902,0.004683
3.93367,315.35,1.668370,0.004822,1.663548,0.004669
3.93407,315.39,1.671008,0.004808,1.666200,0.004655
3.93447,315.42,1.673652,0.004795,1.668858,0.004642
3.93487,315.45,1.676302,0.004781,1.671521,0.004628
3.93527,315.48,1.678959,0.004768,1.674191,0.004615
3.93567,315.51,1.681621,0.004754,1.676867,0.004602
3.93607,315.55,1.684289,0.004741,1.679548,0.004588
3.93647,315.58,1.686963,0.004727,1.682236,0.004575
3.93687,315.61,1.689643,0.004714,1.684929,0.004562
3.93727,315.64,1.692330,0.004701,1.687629,0.004549
3.93767,315.67,1.695022,0.004688,1.690334,0.004536
3.93807,315.71,1.697721,0.004675,1.693046,0.004523
3.93847,315.74,1.700426,0.004662,1.695764,0.004510
3.93887,315.77,1.703137,0.004649,1.698488,0.004497
3.93927,315.80,1.705854,0.004636,1.701218,0.004484
3.93967,315.84,1.708577,0.004623,1.703954,0.004471
3.94007,315.87,1.711306,0.004610,1.706696,0.004458
3.94047,315.90,1.714042,0.004597,1.709445,0.004446
3.94087,315.93,1.716784,0.004585,1.712199,0.004433
3.94127,315.96,1.719532,0.004572,1.714960,0.004420
3.94167,316.00,1.722287,0.004559,1.717727,0.004408
3.94207,316.03,1.725048,0.004547,1.720501,0.004395
3.94247,316.06,1.727815,0.004534,1.723280,0.004383
3.94287,316.09,1.730588,0.004522,1.726066,0.004371
3.94327,316.12,1.733368,0.004510,1.728858,0.004358
3.94367,316.16,1.736154,0.004497,1.731657,0.004346
3.94407,316.19,1.738947,0.004485,1.734462,0.004334
3.94447,316.22,1.741745,0.004473,1.737273,0.004322
3.94487,316.25,1.744551,0.004461,1.740090,0.004310
3.94527,316.28,1.747363,0.004448,1.742914,0.004297
3.94567,316.32,1.750181,0.004436,1.745744,0.004285
3.94607,316.35,1.753005,0.004424,1.748581,0.004274
3.94647,316.38,1.755836,0.004412,1.751424,0.004262
3.94687,316.41,1.758674,0.004400,1.754274,0.004250
3.94727,316.44,1.761518,0.004389,1.757130,0.004238
3.94767,316.48,1.764369,0.004377,1.759992,0.004226
3.94807,316.51,1.767226,0.004365,1.762861,0.004214
3.94847,316.54,1.770090,0.004353,1.765737,0.004203
3.94887,316.57,1.772960,0.004341,1.768619,0.004191
3.94927,316.60,1.775837,0.004330,1.771507,0.004180
3.94967,316.64,1.778721,0.004318,1.774403,0.004168
3.95007,316.67,1.781611,0.004307,1.777304,0.004157
3.95047,316.70,1.784508,0.004295,1.780213,0.004145
3.95087,316.73,1.787411,0.004284,1.783128,0.004134
3.95127,316.77,1.790322,0.004272,1.786049,0.004122
3.95167,316.80,1.793239,0.004261,1.788978,0.004111
3.95207,316.83,1.796162,0.004250,1.791913,0.004100
3.95247,316.86,1.799093,0.004238,1.794854,0.004089
3.95287,316.89,1.802030,0.004227,1.797803,0.004078
3.95327,316.93,1.804974,0.004216,1.800758,0.004066
3.95367,316.96,1.807925,0.004205,1.803720,0.004055
3.95407,316.99,1.810882,0.004194,1.806689,0.004044
3.95447,317.02,1.813847,0.004183,1.809664,0.004033
3.95487,317.05,1.816818,0.004172,1.812646,0.004022
3.95527,317.09,1.819796,0.004161,1.815635,0.004012
3.95567,317.12,1.822781,0.004150,1.818631,0.004001
3.95607,317.15,1.825773,0.004139,1.821634,0.003990
3.95647,317.18,1.828772,0.004128,1.824644,0.003979
3.95687,317.21,1.831778,0.004118,1.827661,0.003969
3.95727,317.25,1.834791,0.004107,1.830684,0.003958
3.95767,317.28,1.837811,0.004096,1.833715,0.003947
3.95807,317.31,1.840838,0.004086,1.836752,0.003937
3.95847,317.34,1.843872,0.004075,1.839797,0.003926
3.95887,317.37,1.846913,0.004064,1.842848,0.003916
3.95927,317.41,1.849961,0.004054,1.845907,0.003905
3.95967,317.44,1.853016,0.004043,1.848972,0.003895
3.96007,317.47,1.856078,0.004033,1.852045,0.003884
3.96047,317.50,1.859147,0.004023,1.855125,0.003874
3.96087,317.53,1.862224,0.004012,1.858211,0.003864
3.96127,317.57,1.865307,0.004002,1.861305,0.003854
3.96167,317.60,1.868398,0.003992,1.864406,0.003843
3.96207,317.63,1.871496,0.003981,1.867515,0.003833
3.96247,317.66,1.874601,0.003971,1.870630,0.003823
3.96287,317.70,1.877714,0.003961,1.873753,0.003813
3.96327,317.73,1.880834,0.003951,1.876883,0.003803
3.96367,317.76,1.883961,0.003941,1.880020,0.003793
3.96407,317.79,1.887095,0.003931,1.883164,0.003783
3.96447,317.82,1.890237,0.003921,1.886316,0.003773
3.96487,317.86,1.893386,0.003911,1.889475,0.003763
3.96527,317.89,1.896542,0.003901,1.892641,0.003753
3.96567,317.92,1.899706,0.003891,1.895814,0.003744
3.96607,317.95,1.902877,0.003881,1.898995,0.003734
3.96647,317.98,1.906055,0.003872,1.902184,0.003724
3.96687,318.02,1.909241,0.003862,1.905380,0.003714
3.96727,318.05,1.912435,0.003852,1.908583,0.003705
3.96767,318.08,1.915636,0.003842,1.911793,0.003695
3.96807,318.11,1.918844,0.003833,1.915011,0.003685
3.96847,318.14,1.922060,0.003823,1.918237,0.003676
3.96887,318.18,1.925284,0.003814,1.921470,0.003666
3.96927,318.21,1.928515,0.003804,1.924711,0.003657
3.96967,318.24,1.931753,0.003795,1.927959,0.003648
3.97007,318.27,1.935000,0.003785,1.931215,0.003638
3.97047,318.30,1.938254,0.003776,1.934478,0.003629
3.97087,318.34,1.941515,0.003766,1.937749,0.003619
3.97127,318.37,1.944785,0.003757,1.941028,0.003610
3.97167,318.40,1.948061,0.003748,1.944314,0.003601
3.97207,318.43,1.951346,0.003738,1.947608,0.003592
3.97247,318.46,1.954638,0.003729,1.950909,0.003582
3.97287,318.50,1.957939,0.003720,1.954219,0.003573
3.97327,318.53,1.961247,0.003711,1.957536,0.003564
3.97367,318.56,1.964562,0.003702,1.960861,0.003555
3.97407,318.59,1.967886,0.003692,1.964193,0.003546
3.97447,318.63,1.971217,0.003683,1.967534,0.003537
3.97487,318.66,1.974556,0.003674,1.970882,0.003528
3.97527,318.69,1.977904,0.003665,1.974238,0.003519
3.97567,318.72,1.981259,0.003656,1.977602,0.003510
3.97607,318.75,1.984622,0.003647,1.980974,0.003501
3.97647,318.79,1.987993,0.003639,1.984354,0.003493
3.97687,318.82,1.991372,0.003630,1.987742,0.003484
