ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA O-CH2,EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
4.16367,333.79,5.183292,0.017394,5.165898,0.000119,0.015814,0.000222,0.001117
4.16407,333.83,5.194766,0.017820,5.176947,0.000119,0.016242,0.000221,0.001116
4.16447,333.86,5.206282,0.018263,5.188019,0.000120,0.016687,0.000221,0.001114
4.16487,333.89,5.217839,0.018726,5.199114,0.000121,0.017151,0.000220,0.001112
4.16527,333.92,5.229440,0.019209,5.210231,0.000121,0.017636,0.000220,0.001110
4.16567,333.95,5.241084,0.019713,5.221371,0.000122,0.018142,0.000219,0.001109
4.16607,333.99,5.252773,0.020239,5.232534,0.000122,0.018670,0.000219,0.001107
4.16647,334.02,5.264509,0.020789,5.243720,0.000123,0.019221,0.000218,0.001105
4.16687,334.05,5.276292,0.021364,5.254928,0.000123,0.019798,0.000218,0.001103
4.16727,334.08,5.288124,0.021965,5.266159,0.000124,0.020401,0.000217,0.001102
4.16767,334.11,5.300007,0.022594,5.277413,0.000125,0.021031,0.000217,0.001100
4.16807,334.15,5.311941,0.023253,5.288689,0.000125,0.021692,0.000217,0.001098
4.16847,334.18,5.323930,0.023942,5.299988,0.000126,0.022383,0.000216,0.001096
4.16887,334.21,5.335974,0.024665,5.311309,0.000126,0.023107,0.000216,0.001095
4.16927,334.24,5.348075,0.025422,5.322653,0.000127,0.023866,0.000215,0.001093
4.16967,334.27,5.360236,0.026216,5.334020,0.000128,0.024661,0.000215,0.001091
4.17007,334.31,5.372458,0.027049,5.345409,0.000128,0.025496,0.000214,0.001090
4.17047,334.34,5.384743,0.027923,5.356821,0.000129,0.026372,0.000214,0.001088
4.17087,334.37,5.397095,0.028840,5.368255,0.000130,0.027290,0.000213,0.001086
4.17127,334.40,5.409515,0.029803,5.379711,0.000130,0.028255,0.000213,0.001084
4.17167,334.43,5.422005,0.030815,5.391190,0.000131,0.029268,0.000212,0.001083
4.17207,334.47,5.434569,0.031877,5.402692,0.000131,0.030332,0.000212,0.001081
4.17247,334.50,5.447209,0.032994,5.414216,0.000132,0.031450,0.000212,0.001079
4.17287,334.53,5.459928,0.034167,5.425762,0.000133,0.032625,0.000211,0.001078
4.17327,334.56,5.472729,0.035399,5.437330,0.000133,0.033859,0.000211,0.001076
4.17367,334.59,5.485615,0.036694,5.448921,0.000134,0.035155,0.000210,0.001074
4.17407,334.63,5.498588,0.038054,5.460534,0.000135,0.036517,0.000210,0.001073
4.17447,334.66,5.511652,0.039483,5.472169,0.000135,0.037947,0.000209,0.001071
4.17487,334.69,5.524810,0.040983,5.483827,0.000136,0.039448,0.000209,0.001069
4.17527,334.72,5.538063,0.042557,5.495506,0.000137,0.041024,0.000208,0.001068
4.17567,334.76,5.551416,0.044207,5.507208,0.000137,0.042676,0.000208,0.001066
4.17607,334.79,5.564869,0.045937,5.518932,0.000138,0.044407,0.000208,0.001064
4.17647,334.82,5.578425,0.047747,5.530678,0.000139,0.046218,0.000207,0.001063
4.17687,334.85,5.592085,0.049639,5.542446,0.000140,0.048112,0.000207,0.001061
4.17727,334.88,5.605850,0.051614,5.554236,0.000140,0.050088,0.000206,0.001059
4.17767,334.92,5.619720,0.053672,5.566048,0.000141,0.052148,0.000206,0.001058
4.17807,334.95,5.633693,0.055811,5.577882,0.000142,0.054288,0.000205,0.001056
4.17847,334.98,5.647767,0.058030,5.589737,0.000142,0.056508,0.000205,0.001055
4.17887,335.01,5.661939,0.060324,5.601615,0.000143,0.058803,0.000205,0.001053
4.17927,335.04,5.676201,0.062687,5.613514,0.000144,0.061168,0.000204,0.001051
4.17967,335.08,5.690547,0.065112,5.625435,0.000145,0.063594,0.000204,0.001050
4.18007,335.11,5.704967,0.067589,5.637378,0.000145,0.066073,0.000203,0.001048
4.18047,335.14,5.719448,0.070106,5.649342,0.000146,0.068591,0.000203,0.001046
4.18087,335.17,5.733974,0.072646,5.661328,0.000147,0.071132,0.000202,0.001045
4.18127,335.20,5.748528,0.075192,5.673336,0.000148,0.073680,0.000202,0.001043
4.18167,335.24,5.763088,0.077723,5.685365,0.000148,0.076212,0.000202,0.001042
4.18207,335.27,5.777629,0.080214,5.697415,0.000149,0.078704,0.000201,0.001040
4.18247,335.30,5.792125,0.082638,5.709487,0.000150,0.081130,0.000201,0.001038
4.18287,335.33,5.806546,0.084966,5.721580,0.000151,0.083459,0.000200,0.001037
4.18327,335.36,5.820861,0.087166,5.733695,0.000151,0.085660,0.000200,0.001035
4.18367,335.40,5.835036,0.089206,5.745830,0.000152,0.087701,0.000200,0.001034
4.18407,335.43,5.849040,0.091053,5.757987,0.000153,0.089550,0.000199,0.001032
4.18447,335.46,5.862841,0.092676,5.770165,0.000154,0.091174,0.000199,0.001031
4.18487,335.49,5.876409,0.094045,5.782364,0.000155,0.092544,0.000198,0.001029
4.18527,335.52,5.889718,0.095134,5.794584,0.000156,0.093634,0.000198,0.001027
4.18567,335.56,5.902748,0.095922,5.806825,0.000156,0.094424,0.000198,0.001026
4.18607,335.59,5.915482,0.096394,5.819087,0.000157,0.094897,0.000197,0.001024
4.18647,335.62,5.927911,0.096541,5.831370,0.000158,0.095045,0.000197,0.001023
4.18687,335.65,5.940034,0.096361,5.843673,0.000159,0.094866,0.000196,0.001021
4.18727,335.69,5.951856,0.095859,5.855997,0.000160,0.094365,0.000196,0.001020
4.18767,335.72,5.963390,0.095048,5.868342,0.000161,0.093555,0.000196,0.001018
4.18807,335.75,5.974652,0.093945,5.880707,0.000162,0.092453,0.000195,0.001017
4.18847,335.78,5.985668,0.092575,5.893093,0.000162,0.091084,0.000195,0.001015
4.18887,335.81,5.996464,0.090965,5.905499,0.000163,0.089476,0.000194,0.001014
4.18927,335.85,6.007072,0.089147,5.917926,0.000164,0.087658,0.000194,0.001012
4.18967,335.88,6.017524,0.087152,5.930372,0.000165,0.085664,0.000194,0.001010
4.19007,335.91,6.027852,0.085013,5.942839,0.000166,0.083526,0.000193,0.001009
4.19047,335.94,6.038088,0.082762,5.955326,0.000167,0.081276,0.000193,0.001007
4.19087,335.97,6.048263,0.080430,5.967833,0.000168,0.078945,0.000192,0.001006
4.19127,336.01,6.058405,0.078045,5.980360,0.000169,0.076562,0.000192,0.001004
4.19167,336.04,6.068541,0.075634,5.992907,0.000170,0.074151,0.000192,0.001003
4.19207,336.07,6.078692,0.073218,6.005474,0.000171,0.071737,0.000191,0.001001
4.19247,336.10,6.088879,0.070819,6.018060,0.000172,0.069338,0.000191,0.001000
4.19287,336.13,6.099118,0.068452,6.030666,0.000173,0.066972,0.000191,0.000998
4.19327,336.17,6.109423,0.066132,6.043292,0.000174,0.064653,0.000190,0.000997
4.19367,336.20,6.119807,0.063870,6.055937,0.000175,0.062392,0.000190,0.000995
4.19407,336.23,6.130276,0.061675,6.068601,0.000175,0.060199,0.000189,0.000994
4.19447,336.26,6.140839,0.059555,6.081285,0.000176,0.058079,0.000189,0.000992
4.19487,336.29,6.151500,0.057512,6.093987,0.000177,0.056037,0.000189,0.000991
4.19527,336.33,6.162261,0.055552,6.106709,0.000179,0.054078,0.000188,0.000989
4.19567,336.36,6.173126,0.053676,6.119450,0.000180,0.052202,0.000188,0.000988
4.19607,336.39,6.184094,0.051884,6.132210,0.000181,0.050411,0.000188,0.000986
4.19647,336.42,6.195165,0.050176,6.144988,0.000182,0.048705,0.000187,0.000985
4.19687,336.45,6.206338,0.048552,6.157786,0.000183,0.047081,0.000187,0.000984
4.19727,336.49,6.217611,0.047009,6.170602,0.000184,0.045540,0.000186,0.000982
4.19767,336.52,6.228983,0.045547,6.183436,0.000185,0.044078,0.000186,0.000981
4.19807,336.55,6.240451,0.044162,6.196289,0.000186,0.042693,0.000186,0.000979
4.19847,336.58,6.252011,0.042851,6.209160,0.000187,0.041384,0.000185,0.000978
4.19887,336.62,6.263662,0.041613,6.222049,0.000188,0.040146,0.000185,0.000976
4.19927,336.65,6.275401,0.040444,6.234957,0.000189,0.038978,0.000185,0.000975
4.19967,336.68,6.287224,0.039342,6.247882,0.000190,0.037877,0.000184,0.000973
4.20007,336.71,6.299129,0.038303,6.260825,0.000191,0.036839,0.000184,0.000972
4.20047,336.74,6.311112,0.037326,6.273786,0.000193,0.035862,0.000183,0.000970
4.20087,336.78,6.323171,0.036406,6.286765,0.000194,0.034943,0.000183,0.000969
4.20127,336.81,6.335303,0.035541,6.299761,0.000195,0.034079,0.000183,0.000968
4.20167,336.84,6.347505,0.034730,6.312775,0.000196,0.033268,0.000182,0.000966
4.20207,336.87,6.359775,0.033969,6.325806,0.000197,0.032508,0.000182,0.000965
4.20247,336.90,6.372110,0.033256,6.338854,0.000198,0.031795,0.000182,0.000963
4.20287,336.94,6.384508,0.032589,6.351919,0.000200,0.031129,0.000181,0.000962
4.20327,336.97,6.396966,0.031965,6.365001,0.000201,0.030506,0.000181,0.000961
4.20367,337.00,6.409483,0.031383,6.378100,0.000202,0.029924,0.000181,0.000959
4.20407,337.03,6.422057,0.030841,6.391216,0.000203,0.029383,0.000180,0.000958
4.20447,337.06,6.434685,0.030337,6.404348,0.000204,0.028879,0.000180,0.000956
4.20487,337.10,6.447365,0.029869,6.417496,0.000206,0.028412,0.000180,0.000955
4.20527,337.13,6.460097,0.029436,6.430661,0.000207,0.027980,0.000179,0.000953
4.20567,337.16,6.472879,0.029037,6.443842,0.000208,0.027581,0.000179,0.000952
4.20607,337.19,6.485709,0.028669,6.457039,0.000210,0.027214,0.000179,0.000951
4.20647,337.22,6.498585,0.028332,6.470252,0.000211,0.026877,0.000178,0.000949
4.20687,337.26,6.511507,0.028025,6.483481,0.000212,0.026571,0.000178,0.000948
4.20727,337.29,6.524472,0.027747,6.496726,0.000213,0.026293,0.000178,0.000947
4.20767,337.32,6.537481,0.027496,6.509985,0.000215,0.026042,0.000177,0.000945
4.20807,337.35,6.550533,0.027272,6.523261,0.000216,0.025819,0.000177,0.000944
4.20847,337.38,6.563625,0.027074,6.536551,0.000217,0.025621,0.000177,0.000942
4.20887,337.42,6.576757,0.026901,6.549856,0.000219,0.025448,0.000176,0.000941
4.20927,337.45,6.589929,0.026752,6.563177,0.000220,0.025300,0.000176,0.000940
4.20967,337.48,6.603139,0.026627,6.576512,0.000222,0.025176,0.000175,0.000938
4.21007,337.51,6.616388,0.026526,6.589862,0.000223,0.025075,0.000175,0.000937
4.21047,337.54,6.629674,0.026448,6.603226,0.000224,0.024997,0.000175,0.000936
4.21087,337.58,6.642996,0.026392,6.616604,0.000226,0.024941,0.000174,0.000934
4.21127,337.61,6.656355,0.026358,6.629997,0.000227,0.024908,0.000174,0.000933
4.21167,337.64,6.669750,0.026346,6.643403,0.000229,0.024896,0.000174,0.000931
4.21207,337.67,6.683180,0.026356,6.656824,0.000230,0.024906,0.000173,0.000930
4.21247,337.71,6.696645,0.026387,6.670258,0.000232,0.024937,0.000173,0.000929
4.21287,337.74,6.710145,0.026440,6.683705,0.000233,0.024990,0.000173,0.000927
4.21327,337.77,6.723680,0.026513,6.697166,0.000235,0.025064,0.000173,0.000926
4.21367,337.80,6.737249,0.026609,6.710640,0.000236,0.025159,0.000172,0.000925
4.21407,337.83,6.750852,0.026725,6.724127,0.000238,0.025276,0.000172,0.000923
4.21447,337.87,6.764490,0.026863,6.737627,0.000240,0.025414,0.000172,0.000922
4.21487,337.90,6.778162,0.027022,6.751140,0.000241,0.025573,0.000171,0.000921
4.21527,337.93,6.791868,0.027203,6.764665,0.000243,0.025754,0.000171,0.000919
4.21567,337.96,6.805608,0.027406,6.778202,0.000244,0.025957,0.000171,0.000918
4.21607,337.99,6.819383,0.027631,6.791752,0.000246,0.026183,0.000170,0.000917
4.21647,338.03,6.833192,0.027879,6.805313,0.000248,0.026431,0.000170,0.000916
4.21687,338.06,6.847037,0.028151,6.818886,0.000249,0.026702,0.000170,0.000914
4.21727,338.09,6.860916,0.028445,6.832471,0.000251,0.026997,0.000169,0.000913
4.21767,338.12,6.874831,0.028764,6.846067,0.000253,0.027316,0.000169,0.000912
4.21807,338.15,6.888782,0.029108,6.859674,0.000254,0.027659,0.000169,0.000910
4.21847,338.19,6.902770,0.029477,6.873293,0.000256,0.028028,0.000168,0.000909
4.21887,338.22,6.916794,0.029873,6.886922,0.000258,0.028424,0.000168,0.000908
4.21927,338.25,6.930856,0.030295,6.900562,0.000260,0.028846,0.000168,0.000906
4.21967,338.28,6.944957,0.030745,6.914212,0.000261,0.029296,0.000167,0.000905
4.22007,338.31,6.959096,0.031224,6.927872,0.000263,0.029775,0.000167,0.000904
4.22047,338.35,6.973276,0.031733,6.941543,0.000265,0.030283,0.000167,0.000902
4.22087,338.38,6.987496,0.032273,6.955223,0.000267,0.030823,0.000166,0.000901
4.22127,338.41,7.001758,0.032845,6.968913,0.000269,0.031395,0.000166,0.000900
4.22167,338.44,7.016063,0.033451,6.982613,0.000271,0.032000,0.000166,0.000899
4.22207,338.47,7.030413,0.034091,6.996321,0.000273,0.032641,0.000166,0.000897
4.22247,338.51,7.044807,0.034769,7.010039,0.000275,0.033318,0.000165,0.000896
4.22287,338.54,7.059249,0.035484,7.023765,0.000277,0.034033,0.000165,0.000895
4.22327,338.57,7.073739,0.036239,7.037500,0.000278,0.034787,0.000165,0.000894
4.22367,338.60,7.088280,0.037036,7.051244,0.000280,0.035584,0.000164,0.000892
4.22407,338.64,7.102872,0.037876,7.064995,0.000282,0.036424,0.000164,0.000891
4.22447,338.67,7.117518,0.038763,7.078755,0.000285,0.037310,0.000164,0.000890
4.22487,338.70,7.132220,0.039698,7.092522,0.000287,0.038244,0.000163,0.000888
4.22527,338.73,7.146980,0.040683,7.106297,0.000289,0.039229,0.000163,0.000887
4.22567,338.76,7.161800,0.041721,7.120079,0.000291,0.040267,0.000163,0.000886
4.22607,338.80,7.176684,0.042816,7.133868,0.000293,0.041361,0.000162,0.000885
4.22647,338.83,7.191633,0.043969,7.147664,0.000295,0.042514,0.000162,0.000883
4.22687,338.86,7.206651,0.045185,7.161466,0.000297,0.043729,0.000162,0.000882
4.22727,338.89,7.221741,0.046466,7.175275,0.000299,0.045009,0.000162,0.000881
4.22767,338.92,7.236906,0.047816,7.189090,0.000302,0.046359,0.000161,0.000880
4.22807,338.96,7.252149,0.049238,7.202911,0.000304,0.047781,0.000161,0.000879
4.22847,338.99,7.267475,0.050738,7.216737,0.000306,0.049279,0.000161,0.000877
4.22887,339.02,7.282887,0.052318,7.230569,0.000308,0.050859,0.000160,0.000876
4.22927,339.05,7.298390,0.053984,7.244406,0.000311,0.052524,0.000160,0.000875
4.22967,339.08,7.313988,0.055740,7.258248,0.000313,0.054279,0.000160,0.000874
4.23007,339.12,7.329685,0.057591,7.272094,0.000315,0.056129,0.000160,0.000872
4.23047,339.15,7.345487,0.059541,7.285945,0.000318,0.058079,0.000159,0.000871
4.23087,339.18,7.361398,0.061598,7.299800,0.000320,0.060134,0.000159,0.000870
4.23127,339.21,7.377424,0.063765,7.313659,0.000323,0.062301,0.000159,0.000869
4.23167,339.24,7.393570,0.066048,7.327522,0.000325,0.064583,0.000158,0.000867
4.23207,339.28,7.409842,0.068454,7.341388,0.000328,0.066988,0.000158,0.000866
4.23247,339.31,7.426245,0.070988,7.355257,0.000330,0.069521,0.000158,0.000865
4.23287,339.34,7.442785,0.073656,7.369129,0.000333,0.072188,0.000158,0.000864
4.23327,339.37,7.459467,0.076463,7.383004,0.000335,0.074994,0.000157,0.000863
4.23367,339.40,7.476297,0.079417,7.396881,0.000338,0.077946,0.000157,0.000861
4.23407,339.44,7.493280,0.082520,7.410760,0.000341,0.081049,0.000157,0.000860
4.23447,339.47,7.510420,0.085780,7.424640,0.000343,0.084307,0.000156,0.000859
4.23487,339.50,7.527722,0.089199,7.438523,0.000346,0.087725,0.000156,0.000858
4.23527,339.53,7.545187,0.092781,7.452406,0.000349,0.091306,0.000156,0.000857
4.23567,339.57,7.562819,0.096529,7.466291,0.000352,0.095053,0.000156,0.000855
4.23607,339.60,7.580618,0.100442,7.480176,0.000355,0.098965,0.000155,0.000854
4.23647,339.63,7.598582,0.104520,7.494061,0.000357,0.103041,0.000155,0.000853
4.23687,339.66,7.616707,0.108760,7.507947,0.000360,0.107279,0.000155,0.000852
4.23727,339.69,7.634987,0.113154,7.521833,0.000363,0.111672,0.000154,0.000851
4.23767,339.73,7.653412,0.117695,7.535718,0.000366,0.116211,0.000154,0.000850
4.23807,339.76,7.671970,0.122368,7.549602,0.000369,0.120883,0.000154,0.000848
4.23847,339.79,7.690642,0.127156,7.563486,0.000372,0.125670,0.000154,0.000847
4.23887,339.82,7.709406,0.132038,7.577368,0.000375,0.130551,0.000153,0.000846
4.23927,339.85,7.728234,0.136986,7.591248,0.000378,0.135497,0.000153,0.000845
4.23967,339.89,7.747092,0.141966,7.605126,0.000382,0.140475,0.000153,0.000844
4.24007,339.92,7.765942,0.146940,7.619003,0.000385,0.145447,0.000153,0.000843
4.24047,339.95,7.784737,0.151861,7.632876,0.000388,0.150366,0.000152,0.000841
4.24087,339.98,7.803427,0.156679,7.646747,0.000391,0.155183,0.000152,0.000840
4.24127,340.01,7.821953,0.161338,7.660615,0.000395,0.159840,0.000152,0.000839
4.24167,340.05,7.840257,0.165777,7.674479,0.000398,0.164277,0.000151,0.000838
4.24207,340.08,7.858272,0.169932,7.688340,0.000401,0.168430,0.000151,0.000837
4.24247,340.11,7.875933,0.173737,7.702196,0.000405,0.172233,0.000151,0.000836
4.24287,340.14,7.893176,0.177127,7.716048,0.000408,0.175621,0.000151,0.000834
4.24327,340.17,7.909938,0.180042,7.729896,0.000412,0.178534,0.000150,0.000833
4.24367,340.21,7.926163,0.182424,7.743738,0.000415,0.180914,0.000150,0.000832
4.24407,340.24,7.941802,0.184227,7.757575,0.000419,0.182714,0.000150,0.000831
4.24447,340.27,7.956818,0.185411,7.771406,0.000423,0.183896,0.000150,0.000830
4.24487,340.30,7.971184,0.185952,7.785232,0.000426,0.184435,0.000149,0.000829
4.24527,340.33,7.984889,0.185839,7.799051,0.000430,0.184319,0.000149,0.000828
4.24567,340.37,7.997936,0.185073,7.812863,0.000434,0.183551,0.000149,0.000827
4.24607,340.40,8.010339,0.183671,7.826669,0.000438,0.182146,0.000149,0.000825
4.24647,340.43,8.022129,0.181663,7.840467,0.000442,0.180136,0.000148,0.000824
4.24687,340.46,8.033348,0.179091,7.854257,0.000446,0.177562,0.000148,0.000823
4.24727,340.50,8.044045,0.176006,7.868039,0.000450,0.174474,0.000148,0.000822
4.24767,340.53,8.054279,0.172466,7.881814,0.000454,0.170931,0.000147,0.000821
4.24807,340.56,8.064114,0.168535,7.895579,0.000458,0.166997,0.000147,0.000820
4.24847,340.59,8.073612,0.164277,7.909335,0.000462,0.162737,0.000147,0.000819
4.24887,340.62,8.082840,0.159758,7.923082,0.000466,0.158215,0.000147,0.000818
4.24927,340.66,8.091860,0.155040,7.936820,0.000471,0.153494,0.000146,0.000816
4.24967,340.69,8.100731,0.150184,7.950547,0.000475,0.148635,0.000146,0.000815
4.25007,340.72,8.109507,0.145243,7.964264,0.000480,0.143691,0.000146,0.000814
4.25047,340.75,8.118237,0.140267,7.977970,0.000484,0.138712,0.000146,0.000813
4.25087,340.78,8.126964,0.135299,7.991665,0.000489,0.133741,0.000145,0.000812
4.25127,340.82,8.135725,0.130376,8.005348,0.000493,0.128815,0.000145,0.000811
4.25167,340.85,8.144550,0.125529,8.019020,0.000498,0.123965,0.000145,0.000810
4.25207,340.88,8.153464,0.120784,8.032680,0.000503,0.119216,0.000145,0.000809
4.25247,340.91,8.162488,0.116161,8.046326,0.000507,0.114590,0.000144,0.000808
4.25287,340.94,8.171636,0.111676,8.059960,0.000512,0.110101,0.000144,0.000807
4.25327,340.98,8.180921,0.107340,8.073581,0.000517,0.105762,0.000144,0.000805
4.25367,341.01,8.190351,0.103163,8.087188,0.000522,0.101580,0.000144,0.000804
4.25407,341.04,8.199929,0.099148,8.100781,0.000527,0.097562,0.000143,0.000803
4.25447,341.07,8.209657,0.095298,8.114359,0.000533,0.093708,0.000143,0.000802
4.25487,341.10,8.219538,0.091614,8.127923,0.000538,0.090021,0.000143,0.000801
4.25527,341.14,8.229567,0.088095,8.141472,0.000543,0.086498,0.000143,0.000800
4.25567,341.17,8.239743,0.084738,8.155005,0.000549,0.083137,0.000142,0.000799
4.25607,341.20,8.250062,0.081540,8.168522,0.000554,0.079934,0.000142,0.000798
4.25647,341.23,8.260518,0.078495,8.182023,0.000560,0.076885,0.000142,0.000797
4.25687,341.26,8.271106,0.075599,8.195507,0.000565,0.073985,0.000142,0.000796
4.25727,341.30,8.281821,0.072847,8.208974,0.000571,0.071229,0.000141,0.000795
4.25767,341.33,8.292656,0.070233,8.222423,0.000577,0.068610,0.000141,0.000794
4.25807,341.36,8.303605,0.067751,8.235855,0.000583,0.066123,0.000141,0.000793
4.25847,341.39,8.314663,0.065394,8.249268,0.000589,0.063762,0.000141,0.000792
4.25887,341.43,8.325822,0.063158,8.262663,0.000595,0.061521,0.000141,0.000790
4.25927,341.46,8.337076,0.061037,8.276039,0.000601,0.059395,0.000140,0.000789
4.25967,341.49,8.348420,0.059025,8.289395,0.000608,0.057378,0.000140,0.000788
4.26007,341.52,8.359847,0.057116,8.302732,0.000614,0.055464,0.000140,0.000787
4.26047,341.55,8.371353,0.055305,8.316048,0.000620,0.053648,0.000140,0.000786
4.26087,341.59,8.382931,0.053588,8.329344,0.000627,0.051925,0.000139,0.000785
4.26127,341.62,8.394577,0.051959,8.342618,0.000634,0.050291,0.000139,0.000784
4.26167,341.65,8.406285,0.050414,8.355871,0.000641,0.048740,0.000139,0.000783
4.26207,341.68,8.418051,0.048948,8.369103,0.000648,0.047269,0.000139,0.000782
4.26247,341.71,8.429870,0.047558,8.382312,0.000655,0.045873,0.000138,0.000781
4.26287,341.75,8.441737,0.046239,8.395498,0.000662,0.044549,0.000138,0.000780
4.26327,341.78,8.453650,0.044988,8.408661,0.000669,0.043292,0.000138,0.000779
4.26367,341.81,8.465603,0.043802,8.421801,0.000676,0.042099,0.000138,0.000778
4.26407,341.84,8.477593,0.042676,8.434917,0.000684,0.040968,0.000137,0.000777
4.26447,341.87,8.489617,0.041609,8.448008,0.000692,0.039894,0.000137,0.000776
4.26487,341.91,8.501672,0.040597,8.461075,0.000699,0.038875,0.000137,0.000775
4.26527,341.94,8.513754,0.039637,8.474117,0.000707,0.037908,0.000137,0.000774
4.26567,341.97,8.525859,0.038726,8.487133,0.000715,0.036991,0.000137,0.000773
4.26607,342.00,8.537987,0.037864,8.500123,0.000724,0.036122,0.000136,0.000772
4.26647,342.03,8.550133,0.037046,8.513087,0.000732,0.035297,0.000136,0.000771
4.26687,342.07,8.562296,0.036272,8.526024,0.000740,0.034516,0.000136,0.000770
4.26727,342.10,8.574472,0.035539,8.538933,0.000749,0.033775,0.000136,0.000769
4.26767,342.13,8.586660,0.034845,8.551815,0.000758,0.033074,0.000135,0.000768
